InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
537734,10015,TRAVEL SEWING KIT,1,11/24/2019 09:00,4.85,12820.0,EIRE
537099,10003,GLASS JAR CANDLE,9,02/24/2020 06:00,1.54,17736.0,Germany
537814,10006,PACK OF 72 RETRO SPOT CAKE CASES,1,01/03/2020 08:00,8.28,,Belgium
536982,10000,WHITE HANGING HEART T-LIGHT HOLDER,3,11/16/2019 08:00,2.51,14260.0,United Kingdom
536872,10012,ROUND SNACK BOXES SET OF 4,6,02/20/2020 05:00,5.34,14088.0,United Kingdom
537210,10008,JUMBO BAG RED RETROSPOT,18,12/12/2019 21:00,3.31,12653.0,United Kingdom
538182,10009,PARTY BUNTING,2,01/14/2020 11:00,2.06,17960.0,United Kingdom
537429,10014,STRAWBERRY CERAMIC TRINKET BOX,2,01/23/2020 19:00,0.95,,Germany
537084,10016,VINTAGE SNAKES AND LADDERS,4,11/02/2019 14:00,2.13,,United Kingdom
537230,10001,WOODEN PICTURE FRAME,6,11/27/2019 14:00,5.71,15064.0,United Kingdom
536911,10018,ALARM CLOCK BAKELIKE RED,3,01/22/2020 09:00,1.48,,United Kingdom
537600,10007,REGENCY CAKESTAND 3 TIER,12,12/09/2019 23:00,3.82,12583.0,United Kingdom
537022,10015,TRAVEL SEWING KIT,2,11/02/2019 02:00,0.83,,Belgium
537404,10011,RECIPE BOX PANTRY DESIGN,5,11/03/2019 19:00,5.37,16977.0,United Kingdom
537058,10008,JUMBO BAG RED RETROSPOT,6,02/08/2020 04:00,3.36,13834.0,United Kingdom
536966,10004,VINTAGE UNION JACK BUNTING,3,11/19/2019 10:00,0.74,17489.0,France
538184,10003,GLASS JAR CANDLE,9,11/13/2019 01:00,1.97,14485.0,United Kingdom
537013,10014,STRAWBERRY CERAMIC TRINKET BOX,5,01/07/2020 12:00,6.24,12425.0,Australia
536497,10006,PACK OF 72 RETRO SPOT CAKE CASES,9,11/15/2019 06:00,0.7,12992.0,United Kingdom
537074,10004,VINTAGE UNION JACK BUNTING,5,01/18/2020 09:00,0.84,17158.0,United Kingdom
537362,10000,WHITE HANGING HEART T-LIGHT HOLDER,6,01/05/2020 07:00,2.29,14755.0,United Kingdom
536542,10016,VINTAGE SNAKES AND LADDERS,2,01/17/2020 21:00,20.77,18175.0,United Kingdom
536938,10007,REGENCY CAKESTAND 3 TIER,2,12/30/2019 00:00,1.26,17032.0,United Kingdom
536676,10006,PACK OF 72 RETRO SPOT CAKE CASES,14,02/02/2020 10:00,4.04,12526.0,United Kingdom
537303,10007,REGENCY CAKESTAND 3 TIER,8,01/17/2020 09:00,3.19,,United Kingdom
537720,10011,RECIPE BOX PANTRY DESIGN,1,12/20/2019 20:00,1.36,16653.0,United Kingdom
538180,10009,PARTY BUNTING,5,11/02/2019 20:00,2.89,12720.0,United Kingdom
537094,10010,LUNCH BAG WOODLAND,1,12/03/2019 19:00,1.57,18281.0,United Kingdom
537983,10005,SET OF 3 CAKE TINS,2,11/16/2019 18:00,1.72,13333.0,United Kingdom
536767,10005,SET OF 3 CAKE TINS,11,11/02/2019 20:00,0.47,17081.0,Spain
537828,10017,WOODEN FRAME ANTIQUE WHITE,4,12/03/2019 19:00,2.4,17339.0,Switzerland
537420,10008,JUMBO BAG RED RETROSPOT,5,11/25/2019 19:00,6.04,15348.0,United Kingdom
537786,10019,HAND WARMER OWL DESIGN,1,11/10/2019 05:00,2.6,17120.0,United Kingdom
537781,10016,VINTAGE SNAKES AND LADDERS,3,12/08/2019 11:00,7.32,17602.0,United Kingdom
537363,10014,STRAWBERRY CERAMIC TRINKET BOX,6,12/31/2019 19:00,4.39,16708.0,France
536847,10010,LUNCH BAG WOODLAND,6,11/22/2019 09:00,2.32,,United Kingdom
537351,10016,VINTAGE SNAKES AND LADDERS,11,12/03/2019 18:00,1.31,14654.0,Belgium
537915,10001,WOODEN PICTURE FRAME,3,11/03/2019 10:00,1.51,14083.0,United Kingdom
538184,10009,PARTY BUNTING,3,11/07/2019 01:00,0.57,,United Kingdom
538104,10014,STRAWBERRY CERAMIC TRINKET BOX,1,11/19/2019 21:00,1.88,13678.0,United Kingdom
536705,10002,RED WOOLLY HOTTIE MUG,3,12/25/2019 08:00,2.85,14808.0,United Kingdom
537485,10003,GLASS JAR CANDLE,1,01/19/2020 23:00,13.67,15391.0,United Kingdom
536561,10001,WOODEN PICTURE FRAME,1,02/03/2020 15:00,4.17,14667.0,United Kingdom
537619,10009,PARTY BUNTING,1,01/15/2020 13:00,1.04,14561.0,United Kingdom
538225,10010,LUNCH BAG WOODLAND,18,01/14/2020 01:00,0.58,15905.0,United Kingdom
536463,10009,PARTY BUNTING,3,02/21/2020 07:00,2.0,14303.0,United Kingdom
537596,10001,WOODEN PICTURE FRAME,5,12/01/2019 16:00,5.54,18220.0,United Kingdom
538137,10009,PARTY BUNTING,2,02/04/2020 19:00,1.97,13403.0,United Kingdom
537953,10017,WOODEN FRAME ANTIQUE WHITE,1,02/21/2020 11:00,4.23,14657.0,United Kingdom
537100,10000,WHITE HANGING HEART T-LIGHT HOLDER,10,01/08/2020 03:00,2.05,17367.0,United Kingdom
536559,10015,TRAVEL SEWING KIT,1,02/09/2020 21:00,5.04,15171.0,United Kingdom
538097,10005,SET OF 3 CAKE TINS,2,11/17/2019 12:00,0.5,16534.0,Spain
538092,10001,WOODEN PICTURE FRAME,4,02/14/2020 11:00,12.23,,Netherlands
537450,10001,WOODEN PICTURE FRAME,5,01/07/2020 17:00,0.81,14314.0,United Kingdom
538200,10000,WHITE HANGING HEART T-LIGHT HOLDER,2,11/27/2019 14:00,5.44,16766.0,France
536373,10008,JUMBO BAG RED RETROSPOT,1,11/08/2019 09:00,1.87,13757.0,United Kingdom
537521,10009,PARTY BUNTING,2,01/26/2020 10:00,2.19,,United Kingdom
536437,10012,ROUND SNACK BOXES SET OF 4,2,12/22/2019 17:00,1.93,,Spain
538119,10001,WOODEN PICTURE FRAME,2,12/08/2019 05:00,3.18,,United Kingdom
537640,10013,SPACEBOY LUNCH BOX,11,12/17/2019 20:00,3.89,13014.0,United Kingdom
538077,10014,STRAWBERRY CERAMIC TRINKET BOX,1,02/27/2020 23:00,7.09,17507.0,United Kingdom
537420,10001,WOODEN PICTURE FRAME,5,12/22/2019 08:00,10.05,16061.0,United Kingdom
536521,10013,SPACEBOY LUNCH BOX,5,11/10/2019 10:00,3.43,12586.0,United Kingdom
536414,10002,RED WOOLLY HOTTIE MUG,11,12/04/2019 14:00,13.65,12992.0,France
536994,10008,JUMBO BAG RED RETROSPOT,4,11/18/2019 10:00,2.7,,United Kingdom
537758,10013,SPACEBOY LUNCH BOX,9,01/22/2020 07:00,7.22,,United Kingdom
536648,10017,WOODEN FRAME ANTIQUE WHITE,3,02/05/2020 01:00,3.78,15848.0,United Kingdom
537962,10010,LUNCH BAG WOODLAND,6,02/09/2020 22:00,1.42,14004.0,Belgium
536814,10008,JUMBO BAG RED RETROSPOT,1,01/15/2020 23:00,2.95,,United Kingdom
537295,10016,VINTAGE SNAKES AND LADDERS,1,02/01/2020 06:00,4.07,12499.0,United Kingdom
536745,10004,VINTAGE UNION JACK BUNTING,6,12/21/2019 02:00,2.38,13553.0,Netherlands
537238,10004,VINTAGE UNION JACK BUNTING,6,01/15/2020 08:00,3.72,17427.0,United Kingdom
537212,10009,PARTY BUNTING,7,11/13/2019 20:00,5.84,15903.0,United Kingdom
536375,10002,RED WOOLLY HOTTIE MUG,2,01/04/2020 14:00,2.4,14529.0,United Kingdom
537429,10000,WHITE HANGING HEART T-LIGHT HOLDER,18,01/06/2020 22:00,0.25,,United Kingdom
537839,10007,REGENCY CAKESTAND 3 TIER,3,11/04/2019 17:00,13.17,14383.0,United Kingdom
538120,10003,GLASS JAR CANDLE,6,01/05/2020 19:00,1.83,14620.0,United Kingdom
536985,10012,,7,01/26/2020 18:00,1.08,13050.0,United Kingdom
538016,10010,LUNCH BAG WOODLAND,23,12/15/2019 03:00,0.8,15953.0,United Kingdom
538012,10009,PARTY BUNTING,3,01/05/2020 10:00,1.76,16269.0,United Kingdom
538218,10009,PARTY BUNTING,2,12/05/2019 08:00,1.4,18276.0,United Kingdom
537064,10001,WOODEN PICTURE FRAME,1,12/03/2019 12:00,1.18,14477.0,United Kingdom
537960,10008,JUMBO BAG RED RETROSPOT,19,11/16/2019 13:00,1.24,13985.0,United Kingdom
537424,10001,WOODEN PICTURE FRAME,6,12/10/2019 08:00,4.18,17235.0,United Kingdom
536474,10007,REGENCY CAKESTAND 3 TIER,6,02/05/2020 10:00,18.73,14427.0,Germany
536871,10013,SPACEBOY LUNCH BOX,92,02/21/2020 07:00,5.59,,United Kingdom
537625,10019,HAND WARMER OWL DESIGN,6,01/16/2020 07:00,7.56,16727.0,United Kingdom
536666,10005,SET OF 3 CAKE TINS,1,01/14/2020 22:00,1.69,17573.0,United Kingdom
537180,10005,SET OF 3 CAKE TINS,3,01/13/2020 16:00,2.73,14239.0,United Kingdom
537817,10013,SPACEBOY LUNCH BOX,2,12/28/2019 03:00,3.77,,United Kingdom
536645,10018,ALARM CLOCK BAKELIKE RED,3,12/21/2019 18:00,1.27,13124.0,Germany
537296,10005,SET OF 3 CAKE TINS,3,01/14/2020 12:00,1.61,16975.0,United Kingdom
536767,10016,VINTAGE SNAKES AND LADDERS,2,02/03/2020 03:00,5.78,12613.0,United Kingdom
537370,10006,PACK OF 72 RETRO SPOT CAKE CASES,1,12/20/2019 15:00,7.32,16484.0,France
536816,10012,ROUND SNACK BOXES SET OF 4,20,01/07/2020 22:00,2.63,13587.0,United Kingdom
538175,10004,VINTAGE UNION JACK BUNTING,5,12/27/2019 10:00,0.74,15094.0,United Kingdom
536508,10005,SET OF 3 CAKE TINS,3,12/05/2019 06:00,1.83,12799.0,United Kingdom
538171,10019,HAND WARMER OWL DESIGN,9,12/05/2019 20:00,0.58,16437.0,United Kingdom
537849,10007,REGENCY CAKESTAND 3 TIER,6,11/10/2019 10:00,2.65,15210.0,Spain
537969,10000,WHITE HANGING HEART T-LIGHT HOLDER,5,12/23/2019 19:00,3.18,16288.0,Belgium
537961,10015,TRAVEL SEWING KIT,8,01/25/2020 12:00,1.88,14410.0,United Kingdom
536716,10002,RED WOOLLY HOTTIE MUG,5,01/22/2020 07:00,3.13,12385.0,Belgium
538110,10002,RED WOOLLY HOTTIE MUG,8,02/27/2020 07:00,3.73,15797.0,Germany
537479,10016,VINTAGE SNAKES AND LADDERS,9,11/05/2019 19:00,3.18,,United Kingdom
538169,10006,PACK OF 72 RETRO SPOT CAKE CASES,5,01/31/2020 07:00,0.74,,Germany
538011,10002,RED WOOLLY HOTTIE MUG,3,02/04/2020 10:00,1.91,13903.0,United Kingdom
537451,10019,HAND WARMER OWL DESIGN,19,12/23/2019 09:00,3.71,,Switzerland
537067,10005,SET OF 3 CAKE TINS,3,12/04/2019 23:00,11.93,15564.0,EIRE
536584,10012,ROUND SNACK BOXES SET OF 4,6,12/13/2019 20:00,1.87,,EIRE
536554,10005,SET OF 3 CAKE TINS,6,01/21/2020 22:00,4.27,13007.0,United Kingdom
537095,10011,RECIPE BOX PANTRY DESIGN,2,02/12/2020 11:00,5.92,14278.0,United Kingdom
537885,10013,SPACEBOY LUNCH BOX,2,01/17/2020 03:00,2.02,,United Kingdom
537312,10015,TRAVEL SEWING KIT,3,01/01/2020 17:00,7.76,16600.0,United Kingdom
537268,10008,JUMBO BAG RED RETROSPOT,2,01/18/2020 08:00,8.18,12435.0,United Kingdom
536823,10012,ROUND SNACK BOXES SET OF 4,1,11/09/2019 11:00,9.78,12633.0,United Kingdom
537423,10016,VINTAGE SNAKES AND LADDERS,2,01/13/2020 00:00,3.89,,United Kingdom
537561,10016,VINTAGE SNAKES AND LADDERS,5,11/06/2019 01:00,26.05,14283.0,United Kingdom
538206,10014,STRAWBERRY CERAMIC TRINKET BOX,14,02/24/2020 03:00,1.33,,France
537732,10007,REGENCY CAKESTAND 3 TIER,7,02/15/2020 17:00,20.58,,United Kingdom
537503,10010,LUNCH BAG WOODLAND,1,01/01/2020 00:00,5.3,13132.0,United Kingdom
538071,10019,HAND WARMER OWL DESIGN,8,12/15/2019 21:00,9.4,17117.0,United Kingdom
537161,10004,VINTAGE UNION JACK BUNTING,2,01/27/2020 21:00,1.79,15668.0,United Kingdom
538118,10013,SPACEBOY LUNCH BOX,6,01/16/2020 12:00,5.72,12841.0,United Kingdom
537058,10015,TRAVEL SEWING KIT,4,01/24/2020 16:00,10.25,14724.0,United Kingdom
536604,10009,PARTY BUNTING,3,01/01/2020 21:00,0.83,,United Kingdom
537148,10017,WOODEN FRAME ANTIQUE WHITE,4,11/29/2019 08:00,2.09,18172.0,United Kingdom
536606,10008,JUMBO BAG RED RETROSPOT,4,11/09/2019 19:00,0.29,15866.0,Netherlands
536586,10016,VINTAGE SNAKES AND LADDERS,16,12/05/2019 00:00,2.06,,Germany
538017,10012,ROUND SNACK BOXES SET OF 4,4,01/03/2020 12:00,1.09,14570.0,United Kingdom
537855,10001,WOODEN PICTURE FRAME,12,12/21/2019 21:00,1.98,13217.0,Spain
536779,10016,VINTAGE SNAKES AND LADDERS,10,12/31/2019 18:00,45.77,13741.0,United Kingdom
537935,10013,SPACEBOY LUNCH BOX,8,12/04/2019 08:00,13.71,14822.0,United Kingdom
536494,10004,VINTAGE UNION JACK BUNTING,1,02/21/2020 14:00,0.58,16923.0,United Kingdom
536898,10014,STRAWBERRY CERAMIC TRINKET BOX,12,12/15/2019 00:00,4.29,14906.0,France
537688,10010,LUNCH BAG WOODLAND,3,02/10/2020 13:00,5.47,17863.0,United Kingdom
536934,10018,ALARM CLOCK BAKELIKE RED,8,12/17/2019 22:00,1.75,14497.0,United Kingdom
537734,10006,PACK OF 72 RETRO SPOT CAKE CASES,2,12/24/2019 05:00,2.94,,United Kingdom
538004,10005,SET OF 3 CAKE TINS,1,01/12/2020 11:00,3.24,15290.0,United Kingdom
536488,10001,WOODEN PICTURE FRAME,29,12/02/2019 14:00,0.64,,Spain
536409,10015,TRAVEL SEWING KIT,2,11/27/2019 09:00,0.88,16325.0,United Kingdom
538127,10019,HAND WARMER OWL DESIGN,13,12/16/2019 12:00,2.92,12945.0,United Kingdom
537340,10013,SPACEBOY LUNCH BOX,2714,02/05/2020 13:00,2.72,16153.0,United Kingdom
537314,10007,REGENCY CAKESTAND 3 TIER,3,11/18/2019 08:00,1.21,,United Kingdom
537234,10017,WOODEN FRAME ANTIQUE WHITE,4,12/23/2019 12:00,1.11,14467.0,United Kingdom
537178,10005,SET OF 3 CAKE TINS,1,01/20/2020 16:00,2.25,15975.0,United Kingdom
537658,10013,SPACEBOY LUNCH BOX,4,01/24/2020 18:00,5.97,16534.0,EIRE
537452,10011,RECIPE BOX PANTRY DESIGN,1,12/23/2019 03:00,2.28,17864.0,United Kingdom
536671,10017,WOODEN FRAME ANTIQUE WHITE,3,11/10/2019 18:00,12.46,14065.0,United Kingdom
537539,10019,HAND WARMER OWL DESIGN,10,11/02/2019 21:00,1.23,17169.0,France
537618,10007,REGENCY CAKESTAND 3 TIER,5,12/27/2019 09:00,2.98,,United Kingdom
536578,10001,WOODEN PICTURE FRAME,1,02/06/2020 05:00,1.73,18261.0,United Kingdom
537071,10003,GLASS JAR CANDLE,10,11/04/2019 09:00,4.43,18075.0,Spain
537847,10014,STRAWBERRY CERAMIC TRINKET BOX,4,02/15/2020 12:00,1.13,17042.0,United Kingdom
537525,10007,REGENCY CAKESTAND 3 TIER,2,01/21/2020 03:00,16.9,14097.0,France
536620,10002,RED WOOLLY HOTTIE MUG,9,11/01/2019 23:00,0.45,16472.0,Spain
536440,10016,VINTAGE SNAKES AND LADDERS,3,12/12/2019 06:00,13.67,,United Kingdom
537454,10012,ROUND SNACK BOXES SET OF 4,1,11/27/2019 11:00,2.69,14077.0,Portugal
537230,10002,RED WOOLLY HOTTIE MUG,26,02/22/2020 22:00,4.27,17178.0,United Kingdom
538166,10014,STRAWBERRY CERAMIC TRINKET BOX,4,01/06/2020 14:00,9.34,16516.0,Spain
537344,10012,ROUND SNACK BOXES SET OF 4,4,12/09/2019 21:00,5.8,,EIRE
538111,10019,HAND WARMER OWL DESIGN,3,12/04/2019 09:00,1.19,,United Kingdom
536766,10019,HAND WARMER OWL DESIGN,13,01/07/2020 16:00,4.48,12867.0,United Kingdom
537203,10019,HAND WARMER OWL DESIGN,2,11/01/2019 14:00,15.92,16409.0,United Kingdom
536626,10017,WOODEN FRAME ANTIQUE WHITE,1,12/01/2019 21:00,1.01,17016.0,United Kingdom
537441,10015,TRAVEL SEWING KIT,2,11/20/2019 20:00,20.46,12585.0,Australia
536718,10013,SPACEBOY LUNCH BOX,15,01/14/2020 10:00,3.62,,United Kingdom
537287,10010,LUNCH BAG WOODLAND,9,01/20/2020 08:00,1.59,15417.0,United Kingdom
537010,10015,TRAVEL SEWING KIT,3,12/27/2019 01:00,1.01,13582.0,United Kingdom
536713,10019,HAND WARMER OWL DESIGN,16,11/17/2019 19:00,1.97,17570.0,United Kingdom
536546,10002,RED WOOLLY HOTTIE MUG,9,12/15/2019 11:00,0.35,16068.0,United Kingdom
537325,10002,RED WOOLLY HOTTIE MUG,3,02/10/2020 04:00,1.62,13980.0,United Kingdom
538141,10009,PARTY BUNTING,3,11/25/2019 10:00,1.89,14941.0,EIRE
536737,10005,SET OF 3 CAKE TINS,6,11/20/2019 14:00,0.84,13011.0,United Kingdom
537124,10010,LUNCH BAG WOODLAND,2,11/14/2019 09:00,5.2,12866.0,United Kingdom
536786,10006,PACK OF 72 RETRO SPOT CAKE CASES,4,02/07/2020 00:00,1.98,16780.0,United Kingdom
537881,10015,TRAVEL SEWING KIT,6,11/15/2019 09:00,1.3,,Portugal
537142,10017,WOODEN FRAME ANTIQUE WHITE,1,01/09/2020 19:00,1.78,13990.0,United Kingdom
538192,10005,SET OF 3 CAKE TINS,3,02/28/2020 22:00,3.51,13799.0,United Kingdom
536824,10015,TRAVEL SEWING KIT,3,01/17/2020 01:00,2.65,16409.0,Spain
536516,10002,RED WOOLLY HOTTIE MUG,11,12/20/2019 11:00,1.22,15381.0,United Kingdom
537457,10015,TRAVEL SEWING KIT,1,11/25/2019 19:00,2.79,13174.0,United Kingdom
537586,10013,SPACEBOY LUNCH BOX,3,11/01/2019 05:00,2.34,16310.0,United Kingdom
538222,10014,STRAWBERRY CERAMIC TRINKET BOX,3,11/19/2019 16:00,0.79,,Germany
537998,10009,PARTY BUNTING,11,02/23/2020 09:00,1.84,13029.0,United Kingdom
538022,10002,RED WOOLLY HOTTIE MUG,4,11/18/2019 05:00,4.39,15104.0,United Kingdom
537554,10016,VINTAGE SNAKES AND LADDERS,24,11/03/2019 09:00,4.36,16738.0,United Kingdom
537039,10002,RED WOOLLY HOTTIE MUG,8,02/06/2020 23:00,1.95,,United Kingdom
537169,10009,PARTY BUNTING,3,12/21/2019 05:00,4.84,,Germany
536615,10003,GLASS JAR CANDLE,5,12/13/2019 20:00,0.92,13759.0,Germany
537173,10016,VINTAGE SNAKES AND LADDERS,3,01/26/2020 03:00,0.95,15279.0,United Kingdom
537048,10011,RECIPE BOX PANTRY DESIGN,10,01/02/2020 18:00,1.91,16581.0,United Kingdom
536432,10010,LUNCH BAG WOODLAND,1,02/18/2020 18:00,11.0,15484.0,United Kingdom
536748,10006,PACK OF 72 RETRO SPOT CAKE CASES,2,12/27/2019 03:00,2.9,,United Kingdom
537367,10015,TRAVEL SEWING KIT,6,01/25/2020 13:00,1.87,18018.0,United Kingdom
537057,10004,VINTAGE UNION JACK BUNTING,14,02/14/2020 12:00,11.52,12746.0,United Kingdom
538227,10014,STRAWBERRY CERAMIC TRINKET BOX,1,12/26/2019 15:00,1.85,,United Kingdom
537262,10019,HAND WARMER OWL DESIGN,16,12/05/2019 03:00,22.98,16650.0,United Kingdom
538162,10005,SET OF 3 CAKE TINS,4,02/25/2020 23:00,1.48,,United Kingdom
537603,10013,SPACEBOY LUNCH BOX,1,11/28/2019 05:00,0.89,13862.0,France
536440,10006,PACK OF 72 RETRO SPOT CAKE CASES,1,11/05/2019 17:00,2.08,14536.0,United Kingdom
536746,10018,ALARM CLOCK BAKELIKE RED,1,01/09/2020 09:00,1.92,,United Kingdom
537688,10017,WOODEN FRAME ANTIQUE WHITE,4,02/27/2020 11:00,1.1,15416.0,United Kingdom
537387,10006,PACK OF 72 RETRO SPOT CAKE CASES,4,11/11/2019 09:00,33.18,13879.0,United Kingdom
536930,10004,VINTAGE UNION JACK BUNTING,8,02/10/2020 23:00,3.38,17811.0,Spain
537343,10001,WOODEN PICTURE FRAME,2,02/08/2020 16:00,3.91,13047.0,Portugal
538058,10013,SPACEBOY LUNCH BOX,1,02/20/2020 12:00,1.55,17197.0,France
537093,10018,ALARM CLOCK BAKELIKE RED,3,12/21/2019 14:00,1.38,,France
536449,10002,RED WOOLLY HOTTIE MUG,4,12/01/2019 13:00,6.86,,United Kingdom
536948,10016,VINTAGE SNAKES AND LADDERS,5,01/01/2020 11:00,0.46,12602.0,United Kingdom
538119,10015,TRAVEL SEWING KIT,2,11/18/2019 02:00,0.78,17610.0,United Kingdom
537793,10009,PARTY BUNTING,10,02/10/2020 04:00,1.92,18093.0,United Kingdom
537935,10004,VINTAGE UNION JACK BUNTING,2,01/19/2020 15:00,9.5,14592.0,United Kingdom
538074,10013,SPACEBOY LUNCH BOX,2,12/29/2019 00:00,1.69,,United Kingdom
536585,10011,RECIPE BOX PANTRY DESIGN,2,01/01/2020 22:00,3.73,13957.0,United Kingdom
536895,10016,VINTAGE SNAKES AND LADDERS,12,01/25/2020 11:00,2.53,13156.0,United Kingdom
536477,10011,RECIPE BOX PANTRY DESIGN,4,01/02/2020 19:00,8.99,15969.0,EIRE
536373,10000,WHITE HANGING HEART T-LIGHT HOLDER,2,02/09/2020 19:00,0.5,15426.0,United Kingdom
537930,10004,VINTAGE UNION JACK BUNTING,10,02/19/2020 23:00,5.13,14460.0,United Kingdom
538121,10007,REGENCY CAKESTAND 3 TIER,35,02/23/2020 00:00,2.02,16211.0,United Kingdom
536657,10009,PARTY BUNTING,5,01/14/2020 10:00,6.2,16043.0,EIRE
537719,10006,PACK OF 72 RETRO SPOT CAKE CASES,14,01/29/2020 03:00,1.08,12412.0,United Kingdom
537367,10017,WOODEN FRAME ANTIQUE WHITE,11,12/08/2019 08:00,2.52,,United Kingdom
536494,10005,SET OF 3 CAKE TINS,2,11/05/2019 13:00,2.22,,United Kingdom
538082,10013,SPACEBOY LUNCH BOX,4,12/19/2019 00:00,0.9,17073.0,Portugal
537998,10007,REGENCY CAKESTAND 3 TIER,1,02/13/2020 15:00,0.68,,Belgium
537428,10019,HAND WARMER OWL DESIGN,3,11/17/2019 00:00,1.38,18015.0,France
537692,10018,ALARM CLOCK BAKELIKE RED,2,01/05/2020 12:00,2.8,,United Kingdom
537109,10015,TRAVEL SEWING KIT,3,11/24/2019 02:00,1.15,,Germany
537851,10015,TRAVEL SEWING KIT,2,12/22/2019 12:00,1.77,15075.0,United Kingdom
537199,10012,ROUND SNACK BOXES SET OF 4,3,11/18/2019 04:00,0.37,15375.0,Belgium
538219,10011,RECIPE BOX PANTRY DESIGN,7,01/28/2020 04:00,1.7,17017.0,United Kingdom
536483,10011,RECIPE BOX PANTRY DESIGN,4,02/06/2020 06:00,6.85,16649.0,United Kingdom
536687,10000,WHITE HANGING HEART T-LIGHT HOLDER,1,01/31/2020 00:00,4.98,,United Kingdom
538181,10018,ALARM CLOCK BAKELIKE RED,2,01/24/2020 14:00,2.25,13287.0,United Kingdom
536906,10019,HAND WARMER OWL DESIGN,1,11/29/2019 05:00,3.14,16371.0,Germany
536947,10010,LUNCH BAG WOODLAND,5,01/03/2020 15:00,1.07,,United Kingdom
537848,10017,WOODEN FRAME ANTIQUE WHITE,7,11/13/2019 13:00,12.48,16814.0,United Kingdom
536720,10008,JUMBO BAG RED RETROSPOT,5,12/15/2019 22:00,19.45,15809.0,France
537327,10002,RED WOOLLY HOTTIE MUG,2,12/31/2019 17:00,2.9,12870.0,United Kingdom
536901,10016,VINTAGE SNAKES AND LADDERS,5,01/20/2020 05:00,32.81,,EIRE
536736,10010,LUNCH BAG WOODLAND,3,11/12/2019 14:00,1.25,16761.0,United Kingdom
538173,10018,ALARM CLOCK BAKELIKE RED,1,02/06/2020 13:00,0.7,17504.0,United Kingdom
536739,10004,VINTAGE UNION JACK BUNTING,9,12/26/2019 02:00,1.21,17249.0,United Kingdom
536541,10009,PARTY BUNTING,9,02/14/2020 18:00,1.97,14881.0,Germany
537628,10013,SPACEBOY LUNCH BOX,10,01/03/2020 07:00,24.83,15835.0,United Kingdom
537991,10002,RED WOOLLY HOTTIE MUG,2,01/05/2020 15:00,1.86,,United Kingdom
536604,10019,HAND WARMER OWL DESIGN,13,01/23/2020 03:00,1.04,15861.0,United Kingdom
537692,10012,ROUND SNACK BOXES SET OF 4,2,02/07/2020 10:00,1.0,13506.0,United Kingdom
537378,10003,GLASS JAR CANDLE,8,11/19/2019 22:00,7.69,17069.0,United Kingdom
537921,10014,STRAWBERRY CERAMIC TRINKET BOX,2,01/01/2020 09:00,6.67,17012.0,United Kingdom
536603,10017,WOODEN FRAME ANTIQUE WHITE,3,11/04/2019 14:00,1.51,12649.0,Spain
538194,10007,REGENCY CAKESTAND 3 TIER,1,12/27/2019 23:00,0.38,,United Kingdom
537525,10012,ROUND SNACK BOXES SET OF 4,3,02/06/2020 15:00,0.8,,United Kingdom
537944,10014,STRAWBERRY CERAMIC TRINKET BOX,4,02/12/2020 21:00,13.75,14593.0,United Kingdom
537043,10002,RED WOOLLY HOTTIE MUG,3,12/05/2019 00:00,4.9,15026.0,United Kingdom
538133,10010,LUNCH BAG WOODLAND,23,12/17/2019 09:00,2.63,,France
537539,10011,RECIPE BOX PANTRY DESIGN,1,01/06/2020 05:00,15.94,,United Kingdom
536603,10006,PACK OF 72 RETRO SPOT CAKE CASES,2,12/18/2019 12:00,17.43,12944.0,United Kingdom
538095,10005,SET OF 3 CAKE TINS,2,11/22/2019 09:00,2.37,17826.0,United Kingdom
537857,10012,ROUND SNACK BOXES SET OF 4,2,12/07/2019 14:00,2.42,16234.0,United Kingdom
536927,10015,TRAVEL SEWING KIT,11,12/19/2019 12:00,1.37,17804.0,EIRE
537388,10007,REGENCY CAKESTAND 3 TIER,18,01/02/2020 06:00,1.85,14548.0,United Kingdom
537092,10002,RED WOOLLY HOTTIE MUG,2,02/19/2020 12:00,0.56,17667.0,United Kingdom
537384,10015,TRAVEL SEWING KIT,2,01/05/2020 09:00,0.55,14877.0,United Kingdom
538175,10003,GLASS JAR CANDLE,1,12/17/2019 11:00,0.44,,United Kingdom
538050,10000,WHITE HANGING HEART T-LIGHT HOLDER,15,01/19/2020 06:00,7.27,14348.0,United Kingdom
536769,10006,PACK OF 72 RETRO SPOT CAKE CASES,12,02/01/2020 19:00,0.52,18001.0,Germany
538187,10016,VINTAGE SNAKES AND LADDERS,4,12/22/2019 16:00,17.29,15111.0,EIRE
537186,10015,TRAVEL SEWING KIT,1,12/29/2019 17:00,1.18,15189.0,United Kingdom
537686,10006,PACK OF 72 RETRO SPOT CAKE CASES,1,11/27/2019 03:00,13.98,16169.0,United Kingdom
537797,10010,LUNCH BAG WOODLAND,5,02/12/2020 19:00,1.71,15648.0,United Kingdom
537270,10019,HAND WARMER OWL DESIGN,7,02/13/2020 01:00,0.51,15560.0,France
537221,10014,STRAWBERRY CERAMIC TRINKET BOX,1,11/21/2019 23:00,8.88,14598.0,Belgium
537220,10015,TRAVEL SEWING KIT,3,12/12/2019 12:00,9.99,13321.0,France
537982,10001,WOODEN PICTURE FRAME,20,12/03/2019 15:00,0.99,18254.0,Netherlands
